X_cord,Y_cord,Z_cord,rx,ry,rz,roll_angle,pitch_angle,yaw_angle
18.6595147,16.864344,324,-3.239088507,-0.024863915,-0.193853666,185.5861009,1.424597407,11.10699691
18.46600502,16.85280479,325,3.065399994,0.028856219,0.079756197,175.6344822,1.65333958,4.569693449
18.48096364,16.68555574,325,2.893519624,0.043442188,-0.038371803,165.7864624,2.489054034,-2.198542392
18.49593797,17.09588525,326,-3.341345285,0.006747641,-0.116336446,-191.4449827,0.386611344,-6.665587374
18.30403965,17.29100381,328,-3.13661579,6.60E-06,-0.008066745,-179.7148467,0.000377978,-0.46219046
18.30403965,17.29100381,329,-3.13661579,6.60E-06,-0.008066745,-179.7148467,0.000377978,-0.46219046
18.30403965,17.29100381,330,-3.13661579,6.60E-06,-0.008066745,-179.7148467,0.000377978,-0.46219046
18.30403965,17.29100381,330,-3.13661579,6.60E-06,-0.008066745,-179.7148467,0.000377978,-0.46219046
18.30403965,17.29100381,331,-3.13661579,6.60E-06,-0.008066745,-179.7148467,0.000377978,-0.46219046
18.30403965,17.29100381,331,-3.13661579,6.60E-06,-0.008066745,-179.7148467,0.000377978,-0.46219046
18.23437085,17.26898093,332,2.999618949,0.002029828,0.137931719,171.8655059,0.116300563,7.902905345
18.14749974,17.33578835,333,-3.175382432,-0.011629405,-0.251193525,181.9360117,0.666315799,14.39232885
18.14749974,17.33578835,334,-3.175382432,-0.011629405,-0.251193525,181.9360117,0.666315799,14.39232885
18.14749974,17.33578835,335,-3.175382432,-0.011629405,-0.251193525,181.9360117,0.666315799,14.39232885
18.14749974,17.33578835,336,-3.175382432,-0.011629405,-0.251193525,181.9360117,0.666315799,14.39232885
18.14045453,17.45479563,336,2.886873598,0.044195218,-0.031484536,165.4056732,2.532199483,-1.803931028
17.97223985,17.62719202,336,-3.103659169,-0.039982979,-0.2161328,177.8265714,2.290855944,12.38349727
17.75889256,17.38879476,337,2.996884957,0.010994283,-0.479728004,171.7088597,0.629925989,-27.48638997
17.75889256,17.38879476,339,2.996884957,0.010994283,-0.479728004,171.7088597,0.629925989,-27.48638997
18.07984404,17.83806292,339,-3.174570151,-0.059122209,-0.259148326,181.8894714,3.38745303,14.84810532
17.7703681,17.84827244,340,-3.108559017,-0.021622992,0.348895153,178.107312,1.238906176,-19.99021977
18.0181865,17.6191347,340,-3.359808739,-0.026351346,-0.021508424,192.5028607,1.50982092,1.232341918
18.37397129,17.85896345,341,3.05547855,0.030345817,0.080135953,175.0660253,1.73868726,4.591451887
18.37397129,17.85896345,341,3.05547855,0.030345817,0.080135953,175.0660253,1.73868726,4.591451887
17.97502352,17.86758075,343,-3.246220945,-0.026051006,-0.210351458,185.9947595,1.4926127,12.05225078
17.97502352,17.86758075,344,-3.246220945,-0.026051006,-0.210351458,185.9947595,1.4926127,12.05225078
18.17077811,17.91363828,345,3.067259564,0.036708234,0.283261018,175.7410277,2.103226906,16.22966084
18.17077811,17.91363828,345,3.067259564,0.036708234,0.283261018,175.7410277,2.103226906,16.22966084
18.20149416,18.33905765,346,-3.136960973,-7.48E-07,-0.007217626,179.7346242,4.29E-05,0.413539484
18.20149416,18.33905765,346,-3.136960973,-7.48E-07,-0.007217626,179.7346242,4.29E-05,0.413539484
18.20149416,18.33905765,347,-3.136960973,-7.48E-07,-0.007217626,179.7346242,4.29E-05,0.413539484
18.11731683,18.31303539,347,2.993252699,0.001709905,0.152353847,171.5007467,0.097970325,8.729232441
18.20149416,18.33905765,348,-3.136960973,-7.48E-07,-0.007217626,179.7346242,4.29E-05,0.413539484
18.02720264,18.38740089,348,-3.176486506,-0.01223941,-0.26878853,181.9992705,0.701266551,15.40044837
18.02720264,18.38740089,350,-3.176486506,-0.01223941,-0.26878853,181.9992705,0.701266551,15.40044837
17.89646455,18.33994324,350,2.951716923,0.022814371,-0.259370865,169.120922,1.307167155,-14.86085589
17.89646455,18.33994324,351,2.951716923,0.022814371,-0.259370865,169.120922,1.307167155,-14.86085589
17.62509824,18.24083913,352,2.931781975,0.0072247,-0.375109566,167.9787336,0.413944846,-21.49219498
17.595521,18.33909303,352,-3.137055147,-3.96E-06,-0.00692488,179.74002,0.00022711,0.396766386
17.595521,18.33909303,352,-3.137055147,-3.96E-06,-0.00692488,179.74002,0.00022711,0.396766386
17.595521,18.33909303,353,-3.137055147,-3.96E-06,-0.00692488,179.74002,0.00022711,0.396766386
17.56467753,18.25091776,353,-3.031348404,0.001498289,0.215902863,-173.6834698,0.08584565,12.37032283
17.64943636,18.70844651,354,-3.09027389,-0.023760611,-0.07428877,177.0596514,1.361382731,4.256432965
17.64943636,18.70844651,354,-3.09027389,-0.023760611,-0.07428877,177.0596514,1.361382731,4.256432965
17.64943636,18.70844651,354,-3.09027389,-0.023760611,-0.07428877,177.0596514,1.361382731,4.256432965
17.64943636,18.70844651,354,-3.09027389,-0.023760611,-0.07428877,177.0596514,1.361382731,4.256432965
17.65381765,18.65538419,355,-3.003553883,-0.021975752,0.172306895,172.090961,1.259117821,-9.872457854
17.64943636,18.70844651,354,-3.09027389,-0.023760611,-0.07428877,177.0596514,1.361382731,4.256432965
17.64943636,18.70844651,355,-3.09027389,-0.023760611,-0.07428877,177.0596514,1.361382731,4.256432965
17.64943636,18.70844651,355,-3.09027389,-0.023760611,-0.07428877,177.0596514,1.361382731,4.256432965
17.64943636,18.70844651,355,-3.09027389,-0.023760611,-0.07428877,177.0596514,1.361382731,4.256432965
17.64943636,18.70844651,355,-3.09027389,-0.023760611,-0.07428877,177.0596514,1.361382731,4.256432965
17.65381765,18.65538419,355,-3.003553883,-0.021975752,0.172306895,172.090961,1.259117821,-9.872457854
17.65381765,18.65538419,355,-3.003553883,-0.021975752,0.172306895,172.090961,1.259117821,-9.872457854
17.65381765,18.65538419,355,-3.003553883,-0.021975752,0.172306895,172.090961,1.259117821,-9.872457854
17.64943636,18.70844651,355,-3.09027389,-0.023760611,-0.07428877,177.0596514,1.361382731,4.256432965
17.65381765,18.65538419,354,-3.003553883,-0.021975752,0.172306895,172.090961,1.259117821,-9.872457854
17.64943636,18.70844651,355,-3.09027389,-0.023760611,-0.07428877,177.0596514,1.361382731,4.256432965
17.62034,18.71342,356,-3.348975838,-0.052383803,-0.405463286,191.8821812,3.001370839,23.23133503
17.60283811,18.7245418,357,-3.250486506,-0.026812498,-0.218532832,186.2391582,1.536242949,12.52100897
17.78094244,18.81619631,358,3.129085235,0.005719647,0.146755422,179.2833777,0.327711645,8.408466302
17.87675311,18.7096957,359,-3.373890235,-0.02750513,-0.030840216,193.309671,1.575927889,1.767014234
17.87675311,18.7096957,360,-3.373890235,-0.02750513,-0.030840216,193.309671,1.575927889,1.767014234
17.87675311,18.7096957,361,-3.373890235,-0.02750513,-0.030840216,193.309671,1.575927889,1.767014234
17.87675311,18.7096957,361,-3.373890235,-0.02750513,-0.030840216,193.309671,1.575927889,1.767014234
17.87675311,18.7096957,361,-3.373890235,-0.02750513,-0.030840216,193.309671,1.575927889,1.767014234
17.87675311,18.7096957,360,-3.373890235,-0.02750513,-0.030840216,193.309671,1.575927889,1.767014234
17.7383019,18.56827005,361,2.990281344,0.001356729,0.162206775,171.3305006,0.077734851,9.293763612
17.87675311,18.7096957,361,-3.373890235,-0.02750513,-0.030840216,193.309671,1.575927889,1.767014234
17.87675311,18.7096957,360,-3.373890235,-0.02750513,-0.030840216,193.309671,1.575927889,1.767014234
17.87675311,18.7096957,361,-3.373890235,-0.02750513,-0.030840216,193.309671,1.575927889,1.767014234
17.87675311,18.7096957,361,-3.373890235,-0.02750513,-0.030840216,193.309671,1.575927889,1.767014234
17.7383019,18.56827005,361,2.990281344,0.001356729,0.162206775,171.3305006,0.077734851,9.293763612
17.87675311,18.7096957,361,-3.373890235,-0.02750513,-0.030840216,193.309671,1.575927889,1.767014234
17.7383019,18.56827005,361,2.990281344,0.001356729,0.162206775,171.3305006,0.077734851,9.293763612
17.63538398,18.99067818,362,3.039092058,0.031948271,0.078882435,174.1271485,1.830501077,4.519630595
17.64680998,18.64770862,362,-3.176390041,-0.012383105,-0.279805559,181.9937434,0.709499659,16.03167762
17.24251428,18.49969016,361,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.63538398,18.99067818,361,3.039092058,0.031948271,0.078882435,174.1271485,1.830501077,4.519630595
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.63538398,18.99067818,362,3.039092058,0.031948271,0.078882435,174.1271485,1.830501077,4.519630595
17.63538398,18.99067818,361,3.039092058,0.031948271,0.078882435,174.1271485,1.830501077,4.519630595
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.420508,18.87489746,362,2.989795199,0.048514748,0.16440956,171.3026465,2.779690323,9.419973874
17.63538398,18.99067818,362,3.039092058,0.031948271,0.078882435,174.1271485,1.830501077,4.519630595
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.63538398,18.99067818,362,3.039092058,0.031948271,0.078882435,174.1271485,1.830501077,4.519630595
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.63538398,18.99067818,362,3.039092058,0.031948271,0.078882435,174.1271485,1.830501077,4.519630595
17.63538398,18.99067818,362,3.039092058,0.031948271,0.078882435,174.1271485,1.830501077,4.519630595
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,361,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
16.81563186,18.42255169,362,2.955468213,0.021852468,-0.564841726,169.3358551,1.252054198,-32.36304701
17.01350852,18.46140961,362,2.999693117,0.011677801,-0.479799673,171.8697554,0.669088713,-27.49049627
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.01350852,18.46140961,362,2.999693117,0.011677801,-0.479799673,171.8697554,0.669088713,-27.49049627
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.24251428,18.49969016,362,2.932893709,0.007318126,-0.373839756,168.0424313,0.419297739,-21.41944026
17.01350852,18.46140961,362,2.999693117,0.011677801,-0.479799673,171.8697554,0.669088713,-27.49049627
